#TYPICAL METEOROLOGICAL YEAR (P50) - HOURLY VALUES OF SOLAR RADIATION AND METEOROLOGICAL PARAMETERS
#
#Customer name: FICHTNER GmbH & Co. KG
#Issued: 2019-03-19 10:58
#
#Site name: Abu Dhabi PV2, United Arab Emirates (AE)
#Latitude: 24.133889
#Longitude: 54.520833
#Elevation: 31.0 m a.s.l.
#http://solargis.info/imaps/#tl=Google:satellite&loc=24.133889,54.520833&z=14 
#
#
#Output from the climate database Solargis v2.1.28
#
#Solar radiation data
#Description: data calculated from Meteosat MSG IODC and Meteosat MFG IODC satellite data ((c) 2019 EUMETSAT) and from atmospheric data ((c) 2019 ECMWF, NOAA and NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: 250 m
#
#Meteorological data
#Description: spatially disaggregated from CFSR, CFSv2 and GFS ((c) 2019 NOAA) and MERRA2 ((c) 2019 NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: temperature 1 km, other meteorological parameters 33 km to 55 km
#
#Service provider: Solargis s.r.o., M. Marecka 3, Bratislava, Slovakia
#Company ID: 45 354 766, VAT Number: SK2022962766
#Registration: Business register, District Court Bratislava I, Section Sro, File 62765/B
#http://solargis.com, contact@solargis.com
#
#Disclaimer:
#Considering the nature of climate fluctuations, interannual and long-term changes, as well as the uncertainty of measurements and calculations, Solargis s.r.o. cannot take full guarantee of the accuracy of estimates. The maximum possible has been done for the assessment of climate conditions based on the best available data, software and knowledge. Solargis s.r.o. shall not be liable for any direct, incidental, consequential, indirect or punitive damages arising or alleged to have arisen out of use of the provided data. Solargis is a trade mark of Solargis s.r.o.
#
#Copyright (c) 2019 Solargis s.r.o.
#
#
#TMY method: SolarGIS_2
#TMY created from following years: 1:2007 2:2014 3:2001 4:2008 5:2009 6:2001 7:2009 8:2010 9:2003 10:2004 11:2009 12:2003 
#
#Columns:
#Day - Day of year
#Time - Time reference UTC+4, time step 60 min, time format HH:MM, center of the averaging interval
#GHI - Global horizontal irradiation [Wh/m2], no data value -9
#DNI - Direct normal irradiation [Wh/m2], no data value -9
#DIF - Diffuse horizontal irradiation [Wh/m2], no data value -9
#SE - Sun altitude (elevation) angle [deg.]
#SA - Sun azimuth angle [deg.]
#TEMP - Air temperature at 2 m [deg. C]
#WS - Wind speed at 10 m [m/s]
#WD - Wind direction at 10 m [deg.]
#RH - Relative humidity [%]
#AP - Atmospheric pressure [hPa]
#PWAT - Precipitable water [kg/m2], no data value -99
#
#Data:
Day;Time;GHI;DNI;DIF;SE;SA;TEMP;WS;WD;RH;AP;PWAT
305;21:30;0;0;0;-52.25;97.69;26.6;3.2;29;51.0;1009.6;21.0
305;22:30;0;0;0;-65.52;109.69;25.9;3.1;41;55.7;1009.6;21.4
305;23:30;0;0;0;-76.72;141.27;25.2;3.0;54;59.1;1009.5;21.6
306;0:30;0;0;0;-77.97;-151.50;24.6;2.9;65;61.5;1009.2;21.7
306;1:30;0;0;0;-67.77;-113.09;24.1;2.9;71;62.1;1008.6;21.7
306;2:30;0;0;0;-54.65;-99.32;23.8;2.8;75;61.0;1008.7;21.7
306;3:30;0;0;0;-41.10;-91.40;23.5;2.7;79;58.8;1008.6;21.8
306;4:30;0;0;0;-27.50;-85.24;23.4;2.7;85;55.4;1009.0;21.8
306;5:30;0;0;0;-13.90;-79.71;23.5;2.6;93;51.6;1009.6;22.1
306;6:30;23;57;19;0.12;-73.91;24.2;2.4;102;47.1;1010.0;22.9
306;7:30;161;334;84;12.38;-67.24;26.1;2.5;113;40.3;1010.5;23.6
306;8:30;362;523;145;24.53;-58.95;29.2;2.7;125;32.7;1010.8;24.1
306;9:30;548;638;181;35.52;-47.97;32.8;1.7;160;27.1;1011.0;24.7
306;10:30;691;715;197;44.41;-32.97;35.8;1.7;228;24.6;1010.5;25.5
306;11:30;769;754;201;49.79;-13.19;36.8;2.2;251;24.5;1009.8;26.2
306;12:30;776;757;201;50.26;9.26;37.3;2.5;266;24.1;1008.4;26.9
306;13:30;710;724;197;45.67;29.77;37.6;2.7;279;23.9;1007.6;27.6
306;14:30;578;658;183;37.29;45.62;37.5;2.6;291;23.9;1007.4;27.9
306;15:30;397;550;152;26.60;57.22;37.0;2.6;305;24.7;1007.4;28.2
306;16:30;195;376;95;14.61;65.90;35.7;2.4;323;26.3;1007.5;28.5
306;17:30;38;89;28;2.39;72.80;33.2;2.4;348;29.7;1008.0;28.7
306;18:30;0;0;0;-11.42;78.71;31.2;2.9;7;33.5;1008.6;28.7
306;19:30;0;0;0;-25.07;84.24;30.2;3.2;21;36.4;1009.1;28.8
306;20:30;0;0;0;-38.72;90.03;29.3;3.3;33;39.5;1009.5;28.9
306;21:30;0;0;0;-52.36;97.19;28.4;3.3;43;42.3;1009.5;29.1
306;22:30;0;0;0;-65.66;108.99;27.7;3.3;53;44.3;1009.2;29.6
306;23:30;0;0;0;-76.96;140.49;27.1;3.2;61;45.3;1008.8;29.9
307;0:30;0;0;0;-78.24;-150.90;26.5;3.2;68;45.9;1008.6;30.2
307;1:30;0;0;0;-67.93;-112.34;26.0;3.2;74;46.2;1008.6;30.2
307;2:30;0;0;0;-54.77;-98.80;25.7;3.2;80;46.1;1008.6;29.9
307;3:30;0;0;0;-41.21;-91.00;25.4;3.2;87;45.3;1008.6;29.6
307;4:30;0;0;0;-27.62;-84.90;25.1;3.2;94;44.7;1008.9;29.3
307;5:30;0;0;0;-14.02;-79.42;24.9;3.3;102;44.3;1009.4;29.0
307;6:30;23;54;18;-0.05;-73.63;25.4;3.2;112;42.3;1010.0;29.0
307;7:30;155;309;85;12.22;-66.96;27.5;3.5;123;37.7;1010.5;29.0
307;8:30;320;355;177;24.34;-58.67;30.4;3.8;134;32.1;1010.9;28.9
307;9:30;442;278;283;35.29;-47.71;33.6;3.1;150;27.8;1011.1;28.5
307;10:30;659;591;250;44.13;-32.75;36.2;2.3;174;25.5;1010.5;27.6
307;11:30;765;740;209;49.48;-13.10;37.2;2.0;200;24.5;1010.0;26.7
307;12:30;771;745;208;49.95;9.18;37.9;1.8;226;23.3;1008.9;26.1
307;13:30;701;698;209;45.40;29.56;38.2;1.7;251;22.9;1008.1;25.6
307;14:30;562;606;201;37.07;45.35;38.2;1.8;274;22.6;1007.8;25.3
307;15:30;388;513;161;26.42;56.93;37.8;1.9;296;23.2;1007.8;25.4
307;16:30;191;359;97;14.45;65.62;36.4;2.0;316;24.9;1008.0;26.2
307;17:30;37;84;28;2.28;72.52;34.0;2.2;337;29.2;1008.8;26.5
307;18:30;0;0;0;-11.53;78.41;31.9;2.7;265;35.2;1009.6;26.5
307;19:30;0;0;0;-25.17;83.91;30.6;3.0;11;40.4;1010.1;26.4
307;20:30;0;0;0;-38.81;89.64;29.4;3.1;28;45.0;1010.5;26.3
307;21:30;0;0;0;-52.46;96.70;28.5;3.1;45;48.5;1010.5;25.7
307;22:30;0;0;0;-65.80;108.28;27.6;3.1;61;50.3;1010.5;24.7
307;23:30;0;0;0;-77.19;139.68;27.0;3.1;74;50.3;1010.1;23.9
308;0:30;0;0;0;-78.50;-150.30;26.4;3.1;85;49.7;1009.6;23.7
308;1:30;0;0;0;-68.09;-111.60;26.0;3.0;93;48.9;1009.7;23.6
308;2:30;0;0;0;-54.89;-98.29;25.8;2.9;99;48.4;1009.6;23.5
308;3:30;0;0;0;-41.32;-90.61;25.6;2.8;105;48.1;1009.9;23.4
308;4:30;0;0;0;-27.73;-84.58;25.4;2.7;110;48.2;1010.4;23.4
308;5:30;0;0;0;-14.15;-79.12;25.2;2.7;116;49.0;1010.8;23.2
308;6:30;13;18;10;-0.23;-73.35;25.5;2.7;123;48.9;1011.5;23.1
308;7:30;155;338;76;12.06;-66.69;27.3;3.0;131;45.3;1011.9;22.9
308;8:30;360;545;138;24.15;-58.40;30.1;3.4;137;39.1;1012.4;22.8
308;9:30;533;613;185;35.06;-47.46;33.6;2.6;136;31.1;1012.4;22.3
308;10:30;684;715;193;43.86;-32.55;36.5;1.5;125;24.3;1012.4;21.4
308;11:30;771;779;188;49.18;-13.02;37.8;0.6;72;21.3;1012.0;20.8
308;12:30;778;784;187;49.65;9.09;38.4;1.4;267;20.9;1011.0;20.7
308;13:30;712;753;184;45.13;29.34;38.6;2.8;350;21.4;1010.1;20.6
308;14:30;580;687;171;36.84;45.08;38.4;4.1;352;21.9;1009.7;20.5
308;15:30;398;580;143;26.24;56.65;37.5;5.3;355;23.3;1009.6;21.0
308;16:30;194;404;90;14.31;65.34;35.7;5.7;356;27.2;1009.9;22.2
308;17:30;37;96;27;2.17;72.23;33.0;5.5;357;34.8;1010.4;23.2
308;18:30;0;0;0;-11.63;78.12;30.9;5.3;91;43.8;1010.6;23.6
308;19:30;0;0;0;-25.27;83.58;29.7;4.8;7;51.6;1011.1;23.6
308;20:30;0;0;0;-38.91;89.26;28.8;4.1;14;56.5;1011.5;23.5
308;21:30;0;0;0;-52.56;96.21;28.1;3.5;23;59.4;1011.4;23.5
308;22:30;0;0;0;-65.92;107.57;27.4;3.2;32;61.4;1011.0;23.2
308;23:30;0;0;0;-77.42;138.84;26.9;3.0;42;62.8;1010.6;23.0
309;0:30;0;0;0;-78.76;-149.69;26.3;2.8;50;63.9;1010.5;23.0
309;1:30;0;0;0;-68.25;-110.87;25.7;2.7;57;65.1;1010.5;22.9
309;2:30;0;0;0;-55.01;-97.78;25.1;2.6;64;66.1;1010.5;22.8
309;3:30;0;0;0;-41.43;-90.22;24.6;2.5;71;67.5;1010.5;22.5
309;4:30;0;0;0;-27.84;-84.25;24.0;2.4;81;69.0;1010.5;22.0
309;5:30;0;0;0;-14.28;-78.83;23.5;2.3;93;71.0;1011.0;21.8
309;6:30;22;53;18;-0.41;-73.08;23.5;2.5;109;71.5;1011.9;21.9
309;7:30;154;313;84;11.90;-66.43;24.9;2.9;124;67.2;1012.5;22.0
309;8:30;353;506;148;23.96;-58.14;27.4;2.9;131;56.6;1012.6;22.3
309;9:30;540;626;186;34.83;-47.21;30.9;2.3;116;41.7;1012.6;22.8
309;10:30;675;679;213;43.59;-32.35;33.6;2.1;80;32.9;1012.1;23.5
309;11:30;757;726;216;48.88;-12.94;35.4;2.3;51;29.2;1011.3;23.9
309;12:30;767;744;210;49.35;9.00;36.4;2.6;32;27.3;1010.4;23.7
309;13:30;701;711;206;44.87;29.13;36.9;2.9;16;27.0;1009.6;23.4
309;14:30;570;643;190;36.63;44.82;36.9;3.4;3;27.6;1009.3;23.3
309;15:30;389;532;156;26.06;56.37;36.3;3.9;355;29.3;1009.3;23.1
309;16:30;188;356;96;14.16;65.06;34.7;4.0;348;33.0;1009.3;22.6
309;17:30;36;82;27;2.07;71.95;31.9;3.7;341;40.9;1009.4;22.3
309;18:30;0;0;0;-11.74;77.82;29.7;3.8;339;51.7;1009.4;22.0
309;19:30;0;0;0;-25.36;83.26;28.5;3.8;342;61.2;1009.8;21.8
309;20:30;0;0;0;-38.99;88.88;27.4;3.5;347;68.9;1010.4;21.8
309;21:30;0;0;0;-52.65;95.72;26.6;3.1;354;74.7;1010.5;22.0
309;22:30;0;0;0;-66.04;106.86;26.0;2.9;179;78.1;1010.5;22.2
309;23:30;0;0;0;-77.64;137.96;25.5;2.7;5;79.5;1010.3;22.6
310;0:30;0;0;0;-79.02;-149.08;25.1;2.6;8;80.5;1010.0;23.3
310;1:30;0;0;0;-68.40;-110.13;24.8;2.4;11;81.4;1009.6;23.6
310;2:30;0;0;0;-55.13;-97.28;24.6;2.2;14;81.6;1009.7;23.4
310;3:30;0;0;0;-41.54;-89.84;24.4;1.9;21;81.0;1009.7;23.0
310;4:30;0;0;0;-27.96;-83.94;24.4;1.6;31;80.0;1009.9;22.4
310;5:30;0;0;0;-14.41;-78.55;24.2;1.3;48;79.3;1010.4;22.0
310;6:30;20;47;17;-0.59;-72.81;24.3;1.1;73;77.5;1010.9;22.1
310;7:30;146;298;79;11.74;-66.17;25.5;1.0;100;72.1;1011.4;22.4
310;8:30;353;531;139;23.77;-57.89;27.8;0.9;107;62.5;1011.6;22.7
310;9:30;540;651;174;34.61;-46.97;30.8;0.5;61;49.3;1011.5;22.7
310;10:30;681;724;190;43.33;-32.16;33.4;0.6;179;36.9;1011.1;22.4
310;11:30;760;763;195;48.58;-12.87;35.0;1.0;322;30.3;1010.1;22.2
310;12:30;766;766;195;49.06;8.91;35.7;1.5;304;28.2;1009.0;22.2
310;13:30;701;734;191;44.61;28.91;36.0;2.2;303;27.3;1008.2;22.7
310;14:30;570;667;177;36.41;44.55;35.9;2.8;307;27.5;1007.8;23.5
310;15:30;389;559;147;25.89;56.10;35.3;3.4;311;29.1;1007.8;24.2
310;16:30;188;381;91;14.02;64.78;33.8;3.7;315;33.8;1008.0;24.4
310;17:30;36;90;27;1.96;71.67;31.2;3.8;321;42.8;1008.4;24.6
310;18:30;0;0;0;-11.83;77.53;29.2;3.8;325;54.0;1008.8;24.8
310;19:30;0;0;0;-25.44;82.94;28.2;3.6;327;63.6;1009.4;24.7
310;20:30;0;0;0;-39.07;88.50;27.2;3.1;327;71.1;1009.4;24.5
310;21:30;0;0;0;-52.73;95.24;26.5;2.7;326;76.2;1009.3;24.4
310;22:30;0;0;0;-66.15;106.15;25.9;2.4;326;79.3;1009.0;24.1
310;23:30;0;0;0;-77.85;137.05;25.4;2.1;324;81.0;1008.6;23.9
311;0:30;0;0;0;-79.27;-148.47;25.1;1.9;322;81.8;1008.4;23.6
311;1:30;0;0;0;-68.55;-109.40;24.8;1.7;321;82.5;1008.2;23.2
311;2:30;0;0;0;-55.25;-96.78;24.5;1.6;322;83.2;1008.2;23.2
311;3:30;0;0;0;-41.66;-89.46;24.3;1.4;322;83.8;1008.2;23.1
311;4:30;0;0;0;-28.08;-83.63;24.1;1.2;323;84.1;1008.3;23.0
311;5:30;0;0;0;-14.54;-78.27;23.9;1.0;319;83.9;1008.8;23.0
311;6:30;21;41;18;-0.77;-72.55;24.0;0.7;308;82.8;1009.3;23.4
311;7:30;147;272;86;11.58;-65.91;25.2;0.5;302;76.5;1009.5;23.7
311;8:30;345;481;151;23.58;-57.64;27.4;0.5;318;63.8;1009.6;24.0
311;9:30;529;603;192;34.38;-46.74;29.7;0.5;333;49.9;1009.6;24.6
311;10:30;670;679;213;43.06;-31.98;32.2;0.4;341;37.0;1009.2;25.6
311;11:30;750;718;219;48.29;-12.80;34.3;0.8;340;28.4;1008.3;26.4
311;12:30;756;722;220;48.77;8.82;35.4;1.4;327;25.6;1007.6;26.7
311;13:30;690;688;214;44.35;28.70;35.9;2.2;321;24.9;1007.0;26.3
311;14:30;559;620;197;36.21;44.29;35.9;3.1;318;25.5;1006.4;25.4
311;15:30;380;507;161;25.72;55.83;35.3;3.8;316;27.3;1006.3;24.5
311;16:30;181;320;99;13.89;64.51;33.6;4.1;314;31.9;1006.4;23.5
311;17:30;34;68;27;1.85;71.39;30.9;3.9;314;41.1;1006.8;22.8
311;18:30;0;0;0;-11.93;77.24;28.9;3.8;316;52.6;1007.4;22.7
311;19:30;0;0;0;-25.52;82.62;27.8;3.6;319;62.4;1007.4;22.7
311;20:30;0;0;0;-39.15;88.13;26.8;3.1;322;70.1;1007.5;23.0
311;21:30;0;0;0;-52.81;94.75;26.1;2.7;326;75.4;1007.6;23.3
311;22:30;0;0;0;-66.26;105.44;25.5;2.3;332;78.6;1007.5;23.6
311;23:30;0;0;0;-78.05;136.11;25.1;2.1;339;80.5;1007.4;23.9
312;0:30;0;0;0;-79.51;-147.86;24.7;1.8;347;82.1;1007.2;24.1
312;1:30;0;0;0;-68.70;-108.67;24.5;1.6;356;82.8;1007.0;23.9
312;2:30;0;0;0;-55.37;-96.29;24.3;1.4;6;83.1;1006.9;23.4
312;3:30;0;0;0;-41.77;-89.09;24.0;1.2;18;83.4;1007.3;23.2
312;4:30;0;0;0;-28.19;-83.32;23.8;1.0;35;83.4;1007.5;23.5
312;5:30;0;0;0;-14.67;-78.00;23.6;1.0;57;83.1;1007.9;23.6
312;6:30;20;49;17;-0.96;-72.30;23.6;1.1;81;81.6;1008.4;23.5
312;7:30;146;297;82;11.41;-65.67;24.8;1.4;91;75.8;1008.9;23.4
312;8:30;345;493;148;23.38;-57.40;26.9;1.7;84;65.5;1009.4;23.3
312;9:30;521;585;196;34.15;-46.51;29.1;1.9;79;54.4;1009.5;23.2
312;10:30;670;685;210;42.80;-31.81;31.5;2.0;83;42.6;1009.2;23.1
312;11:30;751;731;214;48.00;-12.75;33.6;1.8;83;33.1;1008.6;22.9
312;12:30;758;734;214;48.49;8.72;34.7;1.3;66;28.7;1008.0;22.3
312;13:30;692;701;209;44.11;28.49;35.2;1.3;29;26.8;1007.1;21.7
312;14:30;561;633;192;36.00;44.03;35.2;2.0;6;26.3;1006.6;21.0
312;15:30;381;520;157;25.56;55.55;34.7;2.8;356;27.3;1006.5;21.0
312;16:30;181;342;95;13.76;64.24;33.2;3.5;351;30.8;1006.6;21.8
312;17:30;34;78;26;1.74;71.12;30.5;4.1;347;38.5;1006.9;22.4
312;18:30;0;0;0;-12.02;76.95;28.5;4.7;348;48.3;1007.8;22.9
312;19:30;0;0;0;-25.60;82.30;27.6;4.7;354;56.4;1008.4;23.1
312;20:30;0;0;0;-39.21;87.76;26.8;4.2;181;61.5;1008.5;22.9
312;21:30;0;0;0;-52.88;94.28;26.1;3.6;7;63.6;1008.5;22.9
312;22:30;0;0;0;-66.35;104.72;25.6;3.1;13;64.0;1008.5;23.5
312;23:30;0;0;0;-78.25;135.13;25.1;2.8;18;63.1;1008.5;23.6
313;0:30;0;0;0;-79.75;-147.25;24.6;2.7;24;62.6;1008.4;23.2
313;1:30;0;0;0;-68.85;-107.95;24.1;2.8;29;62.2;1008.0;22.8
313;2:30;0;0;0;-55.48;-95.81;23.6;2.9;35;61.7;1007.9;22.1
313;3:30;0;0;0;-41.88;-88.73;23.2;3.0;42;61.6;1008.5;21.1
313;4:30;0;0;0;-28.31;-83.02;22.8;3.0;51;62.3;1008.8;19.8
313;5:30;0;0;0;-14.81;-77.73;22.3;3.0;60;63.6;1009.5;18.6
313;6:30;21;57;17;-1.14;-72.05;22.5;3.0;68;63.1;1009.8;17.9
313;7:30;149;335;77;11.25;-65.42;24.2;3.4;74;57.3;1010.5;17.4
313;8:30;349;539;137;23.19;-57.17;27.2;4.0;79;47.0;1010.5;17.0
313;9:30;537;661;172;33.93;-46.30;30.7;4.1;82;34.4;1010.4;16.5
313;10:30;680;735;188;42.54;-31.65;33.6;3.4;76;25.2;1010.0;15.8
313;11:30;760;773;194;47.72;-12.70;35.3;2.5;54;21.2;1009.0;15.3
313;12:30;766;776;194;48.21;8.62;36.3;2.4;26;19.2;1008.0;14.9
313;13:30;700;745;190;43.86;28.28;36.6;2.8;9;18.1;1006.9;14.6
313;14:30;568;676;176;35.81;43.77;36.4;3.4;269;17.6;1006.3;14.7
313;15:30;383;549;148;25.40;55.29;35.8;3.9;353;18.3;1006.3;15.1
313;16:30;185;382;90;13.64;63.97;33.9;4.1;348;21.4;1006.3;16.0
313;17:30;35;90;26;1.64;70.85;30.6;4.0;345;28.3;1006.5;16.7
313;18:30;0;0;0;-12.10;76.67;28.5;4.4;347;38.2;1006.9;17.1
313;19:30;0;0;0;-25.67;81.99;27.4;4.3;353;47.1;1007.4;17.4
313;20:30;0;0;0;-39.28;87.39;26.4;3.9;180;53.5;1007.4;17.7
313;21:30;0;0;0;-52.94;93.80;25.7;3.3;6;57.2;1007.4;17.8
313;22:30;0;0;0;-66.44;104.01;25.0;2.9;9;59.5;1007.4;17.7
313;23:30;0;0;0;-78.43;134.13;24.6;2.6;10;61.7;1007.4;17.8
314;0:30;0;0;0;-79.99;-146.64;24.3;2.4;9;63.3;1007.3;18.3
314;1:30;0;0;0;-68.99;-107.24;24.1;2.2;7;64.4;1007.0;18.8
314;2:30;0;0;0;-55.60;-95.34;23.9;2.0;7;65.9;1006.6;19.2
314;3:30;0;0;0;-41.99;-88.37;23.8;1.8;10;67.4;1006.7;19.6
314;4:30;0;0;0;-28.43;-82.72;23.6;1.5;17;67.9;1006.6;20.3
314;5:30;0;0;0;-14.94;-77.47;23.5;1.2;28;68.2;1006.9;20.7
314;6:30;20;55;17;-1.32;-71.80;23.5;0.9;49;68.0;1007.3;21.0
314;7:30;146;330;77;11.08;-65.19;24.3;0.7;81;64.6;1007.5;21.1
314;8:30;345;535;137;23.00;-56.94;26.3;0.7;75;56.2;1007.6;20.8
314;9:30;533;657;172;33.70;-46.09;29.1;0.8;22;44.2;1007.1;20.1
314;10:30;675;731;189;42.28;-31.49;31.3;0.9;343;34.4;1006.3;18.3
314;11:30;755;768;195;47.44;-12.65;32.6;1.4;314;29.4;1005.4;17.3
314;12:30;745;721;215;47.93;8.52;33.3;2.1;309;27.7;1004.4;17.5
314;13:30;671;665;219;43.63;28.06;33.6;2.5;316;27.5;1003.6;17.8
314;14:30;562;665;179;35.61;43.52;33.5;2.9;326;28.0;1003.1;18.5
314;15:30;374;493;160;25.25;55.02;33.0;3.2;335;29.2;1003.0;19.5
314;16:30;158;239;101;13.52;63.70;31.7;3.3;340;32.2;1003.4;20.9
314;17:30;32;70;25;1.53;70.58;29.7;3.4;344;38.9;1003.5;21.8
314;18:30;0;0;0;-12.18;76.39;28.2;3.7;347;47.2;1003.9;21.8
314;19:30;0;0;0;-25.73;81.68;27.3;3.8;352;53.6;1004.5;21.5
314;20:30;0;0;0;-39.33;87.03;26.5;3.5;179;58.8;1004.5;21.2
314;21:30;0;0;0;-53.00;93.33;25.7;3.2;9;61.5;1004.4;21.2
314;22:30;0;0;0;-66.52;103.31;25.1;3.0;20;62.8;1004.1;21.7
314;23:30;0;0;0;-78.61;133.09;24.5;2.8;34;62.7;1003.6;21.7
315;0:30;0;0;0;-80.22;-146.03;24.0;2.8;48;61.9;1003.5;21.2
315;1:30;0;0;0;-69.14;-106.53;23.4;2.8;57;61.4;1003.5;20.9
315;2:30;0;0;0;-55.72;-94.87;22.9;2.8;62;61.1;1003.5;20.6
315;3:30;0;0;0;-42.11;-88.02;22.4;2.9;65;61.1;1003.5;20.2
315;4:30;0;0;0;-28.55;-82.43;21.9;3.0;66;61.5;1004.0;19.4
315;5:30;0;0;0;-15.07;-77.21;21.5;3.2;67;61.8;1004.6;19.0
315;6:30;21;66;17;-1.49;-71.56;21.7;3.5;71;60.3;1005.1;18.9
315;7:30;150;390;70;10.92;-64.96;23.1;4.1;78;55.1;1005.6;18.7
315;8:30;354;606;120;22.81;-56.72;25.7;4.7;82;45.1;1005.6;18.2
315;9:30;541;715;151;33.48;-45.89;29.1;4.8;85;31.5;1005.6;17.2
315;10:30;678;767;171;42.03;-31.34;31.4;4.7;88;22.9;1005.1;15.2
315;11:30;764;818;171;47.16;-12.62;32.7;4.0;88;19.7;1004.0;13.9
315;12:30;766;806;177;47.67;8.41;33.3;3.1;82;18.1;1003.1;13.7
315;13:30;688;740;185;43.39;27.85;33.6;2.6;62;17.8;1002.5;13.3
315;14:30;559;683;168;35.43;43.26;33.5;2.8;36;17.9;1002.4;13.0
315;15:30;371;522;149;25.10;54.76;33.1;3.6;21;18.3;1002.4;12.6
315;16:30;184;425;82;13.40;63.44;31.5;4.0;13;19.9;1002.9;11.7
315;17:30;36;105;26;1.43;70.32;28.7;4.0;8;24.5;1003.5;11.2
315;18:30;0;0;0;-12.26;76.11;26.9;4.5;12;30.4;1003.9;11.7
315;19:30;0;0;0;-25.79;81.38;26.1;4.7;24;35.4;1004.4;12.4
315;20:30;0;0;0;-39.39;86.67;25.2;4.7;40;39.5;1004.5;12.9
315;21:30;0;0;0;-53.05;92.87;24.3;4.7;57;42.6;1004.6;12.6
315;22:30;0;0;0;-66.59;102.60;23.1;4.4;71;46.0;1004.7;11.4
315;23:30;0;0;0;-78.77;132.01;22.0;4.0;80;49.4;1004.6;10.4
316;0:30;0;0;0;-80.45;-145.42;21.0;3.6;85;52.6;1004.5;9.5
316;1:30;0;0;0;-69.28;-105.82;20.2;3.4;87;55.9;1004.6;9.1
316;2:30;0;0;0;-55.83;-94.41;19.5;3.2;87;58.9;1005.0;9.1
316;3:30;0;0;0;-42.22;-87.68;18.9;3.1;86;61.4;1005.5;9.3
316;4:30;0;0;0;-28.67;-82.15;18.5;3.0;84;63.8;1005.9;10.0
316;5:30;0;0;0;-15.21;-76.96;18.0;3.1;84;66.3;1006.6;10.7
316;6:30;13;41;10;-1.66;-71.33;18.2;3.0;85;66.7;1007.0;11.2
316;7:30;146;371;71;10.75;-64.74;19.9;3.2;90;61.6;1007.6;11.5
316;8:30;332;511;139;22.62;-56.51;22.8;3.4;94;50.7;1007.7;11.8
316;9:30;521;642;173;33.26;-45.70;26.4;2.8;85;34.7;1007.8;11.9
316;10:30;670;742;183;41.77;-31.21;29.4;2.4;67;22.7;1007.5;12.0
316;11:30;763;812;178;46.89;-12.59;30.8;2.0;47;18.3;1007.0;12.1
316;12:30;768;810;180;47.40;8.30;31.6;2.0;23;16.3;1006.0;12.1
316;13:30;694;757;183;43.17;27.65;32.1;2.5;6;15.5;1005.1;11.8
316;14:30;567;705;166;35.24;43.01;32.1;3.1;357;15.7;1004.6;11.6
316;15:30;390;616;133;24.96;54.50;31.7;3.6;350;17.3;1004.6;11.6
316;16:30;186;430;83;13.29;63.18;29.9;3.6;345;20.8;1004.9;12.0
316;17:30;35;101;26;1.33;70.05;26.9;3.5;340;27.7;1005.8;12.4
316;18:30;0;0;0;-12.33;75.84;25.1;3.8;340;36.5;1006.4;12.7
316;19:30;0;0;0;-25.85;81.08;24.2;3.7;343;44.4;1006.9;13.2
316;20:30;0;0;0;-39.43;86.32;23.4;3.5;349;50.5;1007.6;13.7
316;21:30;0;0;0;-53.10;92.41;22.8;3.1;268;54.4;1007.7;14.1
316;22:30;0;0;0;-66.66;101.91;22.3;2.7;10;55.9;1007.7;14.4
316;23:30;0;0;0;-78.93;130.91;21.9;2.4;24;56.1;1007.6;14.8
317;0:30;0;0;0;-80.67;-144.82;21.4;2.2;37;56.6;1007.5;15.2
317;1:30;0;0;0;-69.42;-105.12;20.9;2.2;46;57.6;1007.5;15.2
317;2:30;0;0;0;-55.95;-93.96;20.4;2.2;49;58.6;1007.5;15.0
317;3:30;0;0;0;-42.33;-87.34;19.9;2.1;49;59.5;1007.6;14.9
317;4:30;0;0;0;-28.79;-81.87;19.6;2.1;50;59.8;1008.0;15.0
317;5:30;0;0;0;-15.34;-76.71;19.3;2.0;51;60.0;1008.9;15.2
317;6:30;13;43;10;-1.84;-71.10;19.5;1.8;54;58.6;1009.8;15.5
317;7:30;143;377;69;10.59;-64.52;21.0;1.7;63;53.1;1010.4;15.7
317;8:30;343;579;122;22.43;-56.30;23.6;1.7;67;45.6;1010.6;15.6
317;9:30;540;734;146;33.04;-45.51;26.4;1.6;55;39.2;1010.6;15.4
317;10:30;677;786;165;41.52;-31.08;29.1;1.7;42;32.9;1010.5;15.4
317;11:30;754;811;174;46.62;-12.56;30.5;1.7;38;27.4;1010.0;15.0
317;12:30;758;802;178;47.15;8.19;31.4;1.8;27;24.0;1009.0;14.2
317;13:30;687;759;179;42.95;27.44;31.8;2.1;17;22.1;1008.1;13.7
317;14:30;561;711;159;35.07;42.76;31.9;2.5;12;21.6;1007.5;13.6
317;15:30;383;610;130;24.82;54.24;31.5;2.8;7;22.2;1007.4;14.0
317;16:30;186;452;79;13.19;62.93;29.9;2.9;180;25.2;1007.5;15.0
317;17:30;31;94;22;1.24;69.80;27.1;3.0;353;32.2;1008.0;15.8
317;18:30;0;0;0;-12.39;75.57;25.3;3.5;353;41.0;1008.8;16.6
317;19:30;0;0;0;-25.90;80.78;24.4;3.6;357;49.2;1009.6;17.2
